,state,county,happeningOppose,happening,TotalPop
3740,WV,Clarksburg,20.028,58.85,201654
3741,MS,Clarksdale,5.159,74.187,15430
3742,TN-KY,Clarksville,14.144,65.976,487575
3743,CA,Clearlake,10.759,72.47,45971
3744,MS,Cleveland,6.028,73.923,21268
3745,TN,Cleveland,20.523000000000003,58.18600000000001,158974
3746,OH,Cleveland-Elyria,11.194,71.28399999999999,7121805
3747,FL,Clewiston,8.857999999999999,73.524,23629
3748,IA,Clinton,14.049000000000001,67.425,33526
3749,NM,Clovis,16.233,64.488,30328
3750,ID,Coeur d'Alene,19.407,62.38,96099
3751,KS,Coffeyville,19.122,61.722,22979
3752,MI,Coldwater,16.673,63.36600000000001,29964
3753,TX,College Station-Bryan,14.465,67.039,370728
3754,CO,Colorado Springs,17.612000000000002,66.01100000000001,850070
3755,MO,Columbia,11.895,72.755,97793
3756,SC,Columbia,11.466,70.666,3056736
3757,GA-AL,Columbus,9.883,69.777,984595
3758,IN,Columbus,17.273,64.195,52856
3759,MS,Columbus,11.325,66.669,38658
3760,NE,Columbus,20.465,60.986999999999995,21129
3761,OH,Columbus,12.394,70.5,12796320
3762,NH,Concord,13.419,68.938,102489
3763,IN,Connersville,16.947,62.573,16670
3764,TN,Cookeville,19.489,60.586000000000006,210345
3765,OR,Coos Bay,13.662,67.086,46215
3766,GA,Cordele,11.685,65.003,15370
3767,MS,Corinth,20.586,56.995,25153
3768,GA,Cornelia,22.557,56.567,29215
3769,NY,Corning,15.925,65.183,68326
3770,TX,Corpus Christi,11.957,69.859,846870
3771,TX,Corsicana,16.903,61.28,30917
3772,NY,Cortland,12.565,69.917,30346
3773,OR,Corvallis,8.961,78.672,51458
3774,OH,Coshocton,15.94,61.14,25219
3775,CO,Craig,21.458000000000002,54.211000000000006,8668
3776,IN,Crawfordsville,19.468,60.693999999999996,25416
3777,CA,Crescent City,13.38,67.91199999999999,19350
3778,FL,Crestview-Fort Walton Beach-Destin,18.766,63.419,339194
3779,TN,Crossville,20.989,57.773999999999994,42751
3780,AL,Cullman,24.772,53.25899999999999,55380
3781,NC,Cullowhee,13.886,68.793,25565
3782,MD-WV,Cumberland,18.102,61.516999999999996,141884
3783,TX,Dallas-Fort Worth-Arlington,13.192,68.915,55283683
3784,GA,Dalton,18.372,60.294,180866
3785,IL,Danville,14.59,66.654,54345
3786,KY,Danville,17.303,62.273,72654
3787,VA,Danville,12.809000000000001,65.69,149480
3788,AL,Daphne-Fairhope-Foley,20.730999999999998,59.901,133267
3789,IA-IL,Davenport-Moline-Rock Island,13.547,68.025,1039180
3790,OH,Dayton,15.024000000000001,64.426,1620441
3791,TN,Dayton,19.854,58.843,21724
3792,AL,Decatur,18.918,59.88,209840
3793,IL,Decatur,15.880999999999998,63.28,74711
3794,IN,Decatur,17.517,61.827,20871
3795,OH,Defiance,16.574,65.082,25975
3796,TX,Del Rio,8.963,72.819,29230
3797,FL,Deltona-Daytona Beach-Ormond Beach,14.514000000000001,68.98899999999999,872492
3798,NM,Deming,10.556,70.751,16161
3799,CO,Denver-Aurora-Lakewood,11.647,73.32600000000001,17811110
3800,LA,DeRidder,19.567,56.911,23765
3801,IA,Des Moines-West Des Moines,14.829,67.446,1937985
3802,MI,Detroit-Warren-Dearborn,12.058,69.172,17414562
3803,ND,Dickinson,20.594,59.351000000000006,17806
3804,IL,Dixon,15.689,64.26899999999999,24973
3805,KS,Dodge City,15.655,64.585,20243
3806,AL,Dothan,17.964000000000002,59.881,302289
3807,GA,Douglas,14.366,63.193000000000005,27147
3808,DE,Dover,9.552,72.134,108618
3809,GA,Dublin,13.873,62.455,77522
3810,PA,DuBois,18.275,60.291000000000004,59268
3811,IA,Dubuque,14.040999999999999,68.663,63180
3812,MN-WI,Duluth,11.787,70.47,572928
3813,TX,Dumas,15.585,64.027,12929
3814,OK,Duncan,19.805,59.28,30518
3815,NC,Dunn,14.790999999999999,65.166,75958
3816,CO,Durango,9.886000000000001,76.331,36364
3817,OK,Durant,18.192999999999998,62.528999999999996,28577
3818,NC,Durham-Chapel Hill,8.38,76.187,1389148
3819,TN,Dyersburg,20.515,57.756,25606
3820,TX,Eagle Pass,14.222000000000001,63.41,31380
3821,MD,Easton,14.06,66.46300000000001,28166
3822,PA,East Stroudsburg,10.927,72.94,112394
3823,WI,Eau Claire,13.722000000000001,68.804,212578
3824,CO,Edwards,10.128,75.589,35583
3825,IL,Effingham,22.206999999999997,58.74100000000001,23006
3826,TX,El Campo,14.491,64.351,26671
3827,CA,El Centro,7.6,74.6,105988
3828,AR,El Dorado,15.524000000000001,61.102,27906
3829,NC,Elizabeth City,11.661,68.351,129288
3830,KY,Elizabethtown-Fort Knox,16.441,63.098,293910
3831,OK,Elk City,21.476999999999997,58.441,14974
3832,IN,Elkhart-Goshen,15.539000000000001,66.271,125486
3833,WV,Elkins,16.827,64.36399999999999,21139
3834,NV,Elko,15.672,64.58800000000001,65552
3835,WA,Ellensburg,13.243,70.704,24768
3836,NY,Elmira,14.552,67.87,60887
3837,TX,El Paso,11.448,71.142,981370
3838,KS,Emporia,14.004000000000001,68.55,19809
3839,OK,Enid,20.89,59.946000000000005,40478
3840,AL,Enterprise,19.384,59.515,34363
3841,PA,Erie,11.718,71.126,186224
3842,MI,Escanaba,15.620999999999999,63.778,26625
3843,NM,Espa_ola,7.375,77.98,26875
3844,OR,Eugene,9.948,76.661,239397
3845,CA,Eureka-Arcata-Fortuna,9.732999999999999,76.643,90886
3846,WY,Evanston,20.788,60.348,13046
3847,IN-KY,Evansville,16.795,63.638000000000005,844692
3848,AK,Fairbanks,16.273,66.418,60377
3849,IA,Fairfield,11.050999999999998,72.41,11990
3850,WV,Fairmont,18.417,61.207,39175
3851,NV,Fallon,18.871,61.658,16178
3852,ND-MN,Fargo,15.19,68.39699999999999,268358
3853,MN,Faribault-Northfield,11.349,71.324,40278
3854,MO,Farmington,17.618,62.277,45749
3855,NM,Farmington,19.11,58.46,79497
3856,NC,Fayetteville,9.235,72.84899999999999,456998
3857,AR-MO,Fayetteville-Springdale-Rogers,16.8,65.024,1208448
3858,MN,Fergus Falls,16.656,64.942,41180
3859,NV,Fernley,18.069000000000003,62.713,35841
3860,OH,Findlay,18.182000000000002,63.16,50472
3861,GA,Fitzgerald,12.431,65.271,11270
3862,AZ,Flagstaff,10.874,72.306,79300
3863,MI,Flint,10.802,72.078,279399
3864,SC,Florence,10.935,66.398,273800
3865,AL,Florence-Muscle Shoals,17.602,61.934,201538
3866,WI,Fond du Lac,16.486,66.09100000000001,70155
3867,NC,Forest City,17.795,62.18,47316
3868,AR,Forrest City,8.423,69.45100000000001,18842
3869,CO,Fort Collins,12.511,73.179,201336
3870,IA,Fort Dodge,14.880999999999998,65.457,25241
3871,MO,Fort Leonard Wood,13.4,68.325,28477
3872,IA-IL-MO,Fort Madison-Keokuk,15.602,65.081,129921
3873,CO,Fort Morgan,14.967,63.898,18107
3874,LA,Fort Polk South,19.461,59.55,31340
3875,AR-OK,Fort Smith,18.725,61.368,741732
3876,IN,Fort Wayne,16.442,63.711000000000006,817419
3877,IN,Frankfort,16.992,62.771,21545
3878,KY,Frankfort,15.049000000000001,66.77199999999999,97576
3879,TX,Fredericksburg,19.41,62.489,18501
3880,IL,Freeport,13.960999999999999,67.873,32941
3881,NE,Fremont,17.055999999999997,64.895,24988
3882,OH,Fremont,15.039000000000001,64.735,41372
3883,CA,Fresno,10.664000000000001,71.08800000000001,562708
3884,AL,Gadsden,18.354,58.888000000000005,71636
3885,SC,Gaffney,16.203,61.567,36622
3886,FL,Gainesville,10.265,73.92,320602
3887,GA,Gainesville,18.712,61.494,117557
3888,TX,Gainesville,21.046,59.61600000000001,25629
3889,IL,Galesburg,12.505999999999998,69.304,36542
3890,NM,Gallup,8.201,74.123,42250
3891,KS,Garden City,15.991,63.891000000000005,48146
3892,NV,Gardnerville Ranchos,16.554000000000002,66.309,35012
3893,SC,Georgetown,12.732000000000001,65.737,43598
3894,PA,Gettysburg,19.439,61.693999999999996,69921
3895,WY,Gillette,25.768,52.398,29793
3896,KY,Glasgow,17.298,62.153,71984
3897,NY,Glens Falls,13.544,68.866,183968
3898,CO,Glenwood Springs,10.845999999999998,73.604,101274
3899,NY,Gloversville,15.437000000000001,65.06,38758
3900,NC,Goldsboro,11.915,67.562,81057
3901,ND-MN,Grand Forks,15.364,65.227,120116
3902,NE,Grand Island,17.919,62.27,218868
3903,CO,Grand Junction,17.035,65.468,98727
3904,MI,Grand Rapids-Wyoming,16.342,63.869,2575224
3905,NM,Grants,8.329,77.236,18094
3906,OR,Grants Pass,16.325,66.758,60466
3907,KS,Great Bend,20.335,58.54,18348
3908,MT,Great Falls,15.704,66.009,55120
3909,CO,Greeley,14.005,65.825,164896
3910,WI,Green Bay,15.345999999999998,67.37,622956
3911,TN,Greeneville,19.617,60.238,48901
3912,MA,Greenfield Town,11.05,74.298,52063
3913,NC,Greensboro-High Point,12.091,70.308,1472607
3914,IN,Greensburg,20.198,59.986999999999995,17512
3915,MS,Greenville,5.832000000000001,74.523,31534
3916,NC,Greenville,10.146,71.247,102006
3917,OH,Greenville,20.607,59.331,35624
3918,SC,Greenville-Anderson-Mauldin,16.309,63.492,2235280
3919,MS,Greenwood,9.032,68.053,53842
3920,SC,Greenwood,13.379000000000001,65.183,126178
3921,MS,Grenada,11.065999999999999,65.834,14251
3922,MS,Gulfport-Biloxi-Pascagoula,17.278,62.56399999999999,750273
3923,OK,Guymon,18.44,60.482,12999
3924,MD-WV,Hagerstown-Martinsburg,15.782,65.061,350370
3925,ID,Hailey,11.68,72.331,56616
3926,LA,Hammond,14.165,63.772,78327
3927,CA,Hanford-Corcoran,12.479000000000001,68.24600000000001,91918
3928,MO,Hannibal,19.671,59.751999999999995,53220
3929,PA,Harrisburg-Carlisle,13.673,69.34,1148991
3930,AR,Harrison,20.374000000000002,58.99,63528
3931,VA,Harrisonburg,15.659,65.532,151494
3932,CT,Hartford-West Hartford-East Hartford,10.539000000000001,71.365,2494107
3933,NE,Hastings,18.836,61.49100000000001,20190
3934,MS,Hattiesburg,15.895,63.51,272433
3935,KS,Hays,21.094,60.096000000000004,17512
3936,UT,Heber,19.616,63.283,14993
3937,MT,Helena,14.295,68.66,106142
3938,AR,Helena-West Helena,6.524,70.88,13197
3939,NC,Henderson,8.162,70.524,29651
3940,TX,Hereford,13.558,65.561,11182
3941,OR,Hermiston-Pendleton,16.892,62.235,113080
3942,NC,Hickory-Lenoir-Morganton,17.717,62.278999999999996,1006768
3943,MI,Hillsdale,17.951,62.867,31129
3944,HI,Hilo,8.338,78.72800000000001,131247
3945,SC,Hilton Head Island-Bluffton-Beaufort,12.284,69.922,269444
3946,GA,Hinesville,9.529,71.094,90906
3947,NM,Hobbs,16.909000000000002,62.72,40156
3948,MI,Holland,17.558,63.626000000000005,75010
3949,FL,Homosassa Springs,15.318,66.982,110151
3950,OR,Hood River,8.952,76.6,15081
3951,AR,Hot Springs,16.102,65.077,68941
3952,MI,Houghton,13.908,68.57600000000001,46490
3953,LA,Houma-Thibodaux,16.925,60.815,272278
3954,TX,Houston-The Woodlands-Sugar Land,11.867,69.565,35175456
3955,NY,Hudson,12.052999999999999,71.344,45648
3956,PA,Huntingdon,17.052,62.41,32658
3957,IN,Huntington,19.524,60.443999999999996,24785
3958,WV-KY-OH,Huntington-Ashland,17.625,62.581,1770720
3959,AL,Huntsville,15.751,64.063,578756
3960,TX,Huntsville,15.595999999999998,62.617,110210
3961,SD,Huron,15.344000000000001,65.972,12096
3962,KS,Hutchinson,18.065,61.644,43326
3963,MN,Hutchinson,13.297,67.28,24615
3964,ID,Idaho Falls,19.547,63.86600000000001,243909
3965,PA,Indiana,18.527,60.315,56409
3966,IN,Indianapolis-Carmel-Anderson,15.215,66.21,13924196
3967,MS,Indianola,5.808,73.187,18200
3968,MI,Ionia,15.958,64.141,42469
3969,IA,Iowa City,9.542,77.321,190518
3970,MI-WI,Iron Mountain,17.829,63.104,44574
3971,NY,Ithaca,7.712999999999999,80.762,58536
3972,MI,Jackson,15.003,65.837,108955
3973,MS,Jackson,11.447000000000001,66.571,2226480
3974,OH,Jackson,16.715999999999998,62.096000000000004,22296
3975,TN,Jackson,15.335999999999999,62.905,254865
3976,WY-ID,Jackson,11.019,74.41199999999999,45966
3977,FL,Jacksonville,15.229000000000001,66.80199999999999,4644865
3978,IL,Jacksonville,15.695,65.967,55610
3979,NC,Jacksonville,14.056,67.845,96034
3980,TX,Jacksonville,17.697,61.966,33005
3981,ND,Jamestown,18.320999999999998,61.364,14541
3982,NY,Jamestown-Dunkirk-Fredonia,15.06,65.59100000000001,90260
3983,WI,Janesville-Beloit,11.762,70.868,107485
3984,IN,Jasper,19.121,59.993,75342
3985,GA,Jefferson,21.628,56.394,40137
3986,MO,Jefferson City,18.753,62.909,403988
3987,GA,Jesup,17.701,59.707,20423
3988,TN,Johnson City,20.596999999999998,59.309,417144
3989,PA,Johnstown,17.176,62.705,100239
3990,AR,Jonesboro,16.836,62.099,158002
3991,MO,Joplin,19.127,59.70399999999999,228402
3992,KS,Junction City,13.167,67.766,19762
3993,AK,Juneau,13.4,71.214,21948
3994,HI,Kahului-Wailuku-Lahaina,8.296,77.208,221672
3995,MI,Kalamazoo-Portage,12.372,71.375,416330
3996,MT,Kalispell,17.92,63.857,64068
3997,IL,Kankakee,13.302999999999999,68.137,73109
3998,MO-KS,Kansas City,13.454,69.89699999999999,19001150
3999,HI,Kapaa,8.947000000000001,76.956,48229
4000,NE,Kearney,18.516,63.078,66220
4001,NH,Keene,11.307,73.827,52084
4002,IN,Kendallville,18.891,60.558,31142
4003,MO,Kennett,17.133,59.828,20895
4004,WA,Kennewick-Richland,16.149,65.42699999999999,328258
4005,TX,Kerrville,20.038,60.566,35842
4006,AK,Ketchikan,13.037,70.598,9258
4007,FL,Key West,10.82,75.166,58260
4008,NC,Kill Devil Hills,15.110999999999999,68.453,57182
4009,TX,Killeen-Temple,13.54,67.88600000000001,753060
4010,TN-VA,Kingsport-Bristol-Bristol,20.986,58.196999999999996,1110025
4011,NY,Kingston,10.442,74.943,128233
4012,TX,Kingsville,8.783,73.832,36514
4013,NC,Kinston,9.943,68.875,40479
4014,MO,Kirksville,14.859000000000002,65.83800000000001,33730
4015,OR,Klamath Falls,17.986,62.556000000000004,45596
4016,TN,Knoxville,18.784000000000002,61.349,5233032
4017,IN,Kokomo,16.826,62.81,56876
4018,NH,Laconia,16.381,65.208,43771
4019,WI-MN,La Crosse-Onalaska,12.692,70.553,174274
4020,LA,Lafayette,15.52,63.367,1530370
4021,IN,Lafayette-West Lafayette,14.339,68.3,352464
4022,OR,La Grande,15.485999999999999,68.085,17067
4023,GA,LaGrange,13.892999999999999,63.266000000000005,43570
4024,LA,Lake Charles,16.921,60.211000000000006,261840
4025,FL,Lake City,17.608,61.176,46229
4026,AZ,Lake Havasu City-Kingman,18.271,61.31399999999999,148797
4027,FL,Lakeland-Winter Haven,12.537,67.9,420091
4028,TX,Lamesa,15.708,62.672,8811
4029,PA,Lancaster,16.214000000000002,62.618,347425
4030,MI,Lansing-East Lansing,12.014000000000001,72.149,878181
4031,WY,Laramie,11.494000000000002,73.485,20358
4032,TX,Laredo,6.386,77.673,140551
4033,NM,Las Cruces,9.952,73.646,127266
4034,NM,Las Vegas,7.216,77.683,19608
4035,NV,Las Vegas-Henderson-Paradise,11.171,73.056,1332874
4036,MS,Laurel,15.386,62.659,111382
4037,NC,Laurinburg,9.786,69.479,23656
4038,KS,Lawrence,10.427,75.75399999999999,64125
4039,TN,Lawrenceburg,20.365,57.836999999999996,28245
4040,OK,Lawton,12.937000000000001,68.186,163618
4041,MO,Lebanon,18.555999999999997,62.675,23992
4042,PA,Lebanon,16.683,64.14399999999999,92605
4043,TX,Levelland,17.319000000000003,62.736999999999995,14054
4044,PA,Lewisburg,14.645999999999999,65.73100000000001,30555
4045,TN,Lewisburg,20.062,57.998999999999995,21035
4046,ID-WA,Lewiston,16.448,64.536,85654
4047,ME,Lewiston-Auburn,12.649000000000001,71.315,73811
4048,PA,Lewistown,18.723,61.403999999999996,32633
4049,NE,Lexington,16.34,63.838,33452
4050,KY,Lexington-Fayette,14.083,69.355,1896492
4051,KS,Liberal,12.927,66.5,13236
4052,OH,Lima,17.461,61.876999999999995,69276
4053,IL,Lincoln,16.812,61.818999999999996,21039
4054,NE,Lincoln,13.732999999999999,71.381,384858
4055,AR,Little Rock-North Little Rock-Conway,14.325999999999999,67.49,2836878
4056,PA,Lock Haven,15.892999999999999,64.72,25099
4057,UT-ID,Logan,20.980999999999998,62.428000000000004,131784
4058,WV,Logan,19.48,57.783,26006
4059,IN,Logansport,17.128,62.672,25940
4060,KY,London,21.369,57.938,253836
4061,TX,Longview,18.727,58.918,426732
4062,WA,Longview,13.327,69.62,69753
4063,NM,Los Alamos,12.812999999999999,71.27199999999999,12667
4064,CA,Los Angeles-Long Beach-Anaheim,9.267000000000001,73.77600000000001,17202962
4065,KY-IN,Louisville/Jefferson County,14.061,67.308,10215108
4066,TX,Lubbock,17.528,63.86600000000001,526749
4067,MI,Ludington,15.325,66.46300000000001,20476
4068,TX,Lufkin,16.41,62.556000000000004,56246
4069,NC,Lumberton,9.999,70.115,84351
4070,IL,Macomb,14.804,66.468,18090
4071,GA,Macon,11.197000000000001,66.678,759920
4072,CA,Madera,11.963,69.158,93891
4073,IN,Madison,17.74,60.493,21900
4074,WI,Madison,9.859,76.926,1640912
4075,KY,Madisonville,19.262999999999998,60.733999999999995,32310
